EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-63600277	AlpCott-G, 00255	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]SA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066561		
EDCS-63600278	AlpCott-G, 00256	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]VI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066562		
EDCS-63600279	AlpCott-G, 00257	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]VA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066563		
EDCS-63600280	AlpCott-G, 00258	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]VA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066564		
EDCS-63600281	AlpCott-G, 00259	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]VA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066565		
EDCS-63600282	AlpCott-G, 00260	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]V[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066566		
EDCS-63600283	AlpCott-G, 00261	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]V[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066567		
EDCS-63600284	AlpCott-G, 00262	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]V[3]E[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066568		
EDCS-63600285	AlpCott-G, 00263	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 100	tituli possessionis	?			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066569		
EDCS-63600286	AlpCott-G, 00264	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 100	tituli possessionis	[3]M[3]E[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00264_1.jpg;$AlpCott_G_00264_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066570		
