EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-51400474	TitAq-03, 01313	Pannonia inferior	Budapest / Aquincum	101 to 200	milites;  nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Leg(ionis) II Ad(iutricis) P(iae) F(idelis) Pan(philus?) fec(it)	opus figlinae		47.4984159	19.0405083				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072105		
EDCS-51400475	TitAq-03, 01314a	Pannonia inferior	Budapest / Aquincum	71 to 150	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Resatus feci(t)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01314.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072106		
EDCS-51400476	TitAq-03, 01314b	Pannonia inferior	Budapest / Aquincum	71 to 150	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Resatus feci(t)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01314.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072107		
EDCS-51400477	TitAq-03, 01314c	Pannonia inferior	Budapest / Aquincum	71 to 150	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Resatus fec(it)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01314.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072108		
EDCS-51400478	TitAq-03, 01314d	Pannonia inferior	Budapest / Aquincum	71 to 150	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Resatus	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01314.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072109		
EDCS-72200099	TitAq-03, 01314d1	Pannonia inferior	Budapest / Aquincum	71 to 150	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Resatus	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01314.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072420		
EDCS-51400479	TitAq-03, 01315	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Simil(is) / o(fficina)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01315.jpg;$TitAq-03_01315_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072110		
EDCS-51400480	TitAq-03, 01316	Pannonia inferior	Budapest / Aquincum	201 to 250	nomen singulare;  sigilla impressa;  tituli possessionis;  viri	Venati[3]	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01316.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072113		
EDCS-51400481	TitAq-03, 01317a	Pannonia inferior	Budapest / Aquincum	101 to 200	sigilla impressa;  tituli fabricationis;  viri	[3]imanus	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01317.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072114		
EDCS-51400482	TitAq-03, 01317b	Pannonia inferior	Budapest / Aquincum	101 to 200	sigilla impressa;  tituli fabricationis;  viri	[3]manus	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01317.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072115		
