EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-05101194	CIL 05, 06037	Transpadana / Regio XI	Milano / Mediolanum	201 to 300	mulieres;  tituli sepulcrales;  viri	V(ivus) f(ecit) d(is) M(anibus) / Magius Pardion / sibi et Oppiae / Valerianae / coniugi et / Q(uinto) Oppio Constuto / f(ilio)			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124361;CO0002557		
EDCS-05101195	CIL 05, 06038 = AE 2013, +00567	Transpadana / Regio XI	Milano / Mediolanum	201 to 400		I]ulianae / [M]arcellii / Faustinus et / Iuliane et / Paulinus filii / parentib(us) raris/[simis			45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124362		
EDCS-05101196	CIL 05, 06039	Transpadana / Regio XI	Milano / Mediolanum	201 to 300	mulieres;  tituli sepulcrales;  viri	D(is) M(anibus) / Mariae / Festivae / quae vixit ann(os) / XXXIIII m(enses) II dies V / Marius / Montanus / dominae et coniug(i) / karissimae ob / eximiam erga se / pudicitiam et / Maria Festa et / Marius Hippolytus / matri karissimae			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124363;CO0002561		
EDCS-05101197	CIL 05, 06040	Transpadana / Regio XI	Milano / Mediolanum	101 to 300	mulieres;  tituli sepulcrales;  viri	D(is) M(anibus) / Mariae / Maximillae / coniugi / karissimae / Tert(ius) Decius / Secundinus / maritus ob / integr(em) fidem eius / cuius ope et / obsequio annis / XVIII usus sum			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124364		
EDCS-05101198	CIL 05, 06041	Transpadana / Regio XI	Milano / Mediolanum	201 to 300	tituli sepulcrales	D(is) M(anibus) / [et] m[e]mor(iae) / Maximi[niae] / Maximae / Calvini[us] / Maximus / matri in/co<m=N>para/bili			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124746;CO0002571		
EDCS-05101199	CIL 05, 06042 = Sartori-2020, 00395	Transpadana / Regio XI	Milano / Mediolanum	1 to 100	mulieres;  nomen singulare;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri	V(ivus) f(ecit) / Mogetius / Moccilonis / f(ilius) sibi et / Dometiae / P(ubli) f(iliae) uxori / et Iul(io) / Callicarpo / in agr(o) p(edes) XX / in fr(onte) p(edes) XX	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00395.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124365		
EDCS-05101200	CIL 05, 06043	Transpadana / Regio XI	Milano / Mediolanum	1 to 200		M(arco) Montanio / Primo / M(arcus) Montanus M(arci) f(ilius) / Ouf(entina) Cassianus / [pat]ri piiss/[imo			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124366		
EDCS-05101201	CIL 05, 06044 = Sartori-2020, 00409	Transpadana / Regio XI	Milano / Mediolanum	1 to 200	tituli sepulcrales;  viri	Vivi fec[er(unt?)] / [3 M]ontanu[s 3] / [3]cri[	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00409_1.jpg;$Sartori-2020_00409_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124367		
EDCS-05101202	CIL 05, 06045	Transpadana / Regio XI	Milano / Mediolanum	201 to 400	tituli sacri	Motariae P(ubli) f(iliae) piiss(imae) / Mascellio Felix et / Lutatia Cris[p]ina / filio dulcissimo / memoriam posuerunt / contra votum			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124369;CO0002567		
EDCS-05101203	CIL 05, 06046 = Sartori-2020, 00132	Transpadana / Regio XI	Milano / Mediolanum	1 to 100	mulieres;  tituli sepulcrales;  tria nomina;  viri	V(ivus) [f(ecit)] / Q(uintus) Muttien[us] / Q(uinti) f(ilius) Optatu[s] / sibi et / Q(uinto) Muttieno [3] / patri / Anniae Tertia[e] / [m]atri / [	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00132.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p668;N124370		
